id;conversation_id;created_at;date;time;timezone;user_id;username;name;place;tweet;language;mentions;urls;photos;replies_count;retweets_count;likes_count;hashtags;cashtags;link;retweet;quote_url;video;thumbnail;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
1.40105E+18;1.40105E+18;2021-06-05 12:52:23 SE Asia Standard Time;05/06/2021;12:52:23;700;719254478;mahasiswaums;UMSfess;;Umsfess- Masak iya kamu kuliah di kampus islam, belajar islam, masih aja dukung LGBT. Iya mereka manusia, tapi lebih baik mengajak menjadi normal dr pada mendukung dia jadi maniak LGBT. bisa kok lgbt jadi normal;in;[];[];[];0;0;1;[];[];https://twitter.com/MahasiswaUMS/status/1401054271500537862;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40104E+18;2021-06-05 12:51:28 SE Asia Standard Time;05/06/2021;12:51:28;700;1.21837E+18;mainecooonn_;Helis🌻;;Saat ini buat yang lagi butuhin asissten rumah tangga, babysitter atau tukang masak saya bisa banget ko.  Saya butuh beberapa pegangan karena saya harus bisa hidup mandiri juga😊;in;[];[];[];7;11;10;[];[];https://twitter.com/mainecooonn_/status/1401054040536928259;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40086E+18;2021-06-05 12:50:32 SE Asia Standard Time;05/06/2021;12:50:32;700;81074093;tikionly;🦀;;@CommuterLine @aromsss @ZhaRaLa @twinklettlestar Jangan hanya dibina,pecat ! Masak bisa ngerekrut orang ga beradab kek gitu;in;[];[];[];0;0;0;[];[];https://twitter.com/tikionly/status/1401053808407449601;FALSE;;0;;;;;;;;[{'screen_name': 'CommuterLine', 'name': 'KAI Commuter', 'id': '341987176'}, {'screen_name': 'aromsss', 'name': 'shiganshina people 🐾', 'id': '248974322'}, {'screen_name': 'ZhaRaLa', 'name': 'LALA', 'id': '64393114'}, {'screen_name': 'twinklettlestar', 'name': 'M!', 'id': '41570446'}];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:48:23 SE Asia Standard Time;05/06/2021;12:48:23;700;1.22714E+18;limberouno;bakteri yakult;;Selain bisa masak, aku juga bisa bikin kamu nyaman kok...  Ketik 1 untuk coba 30 hari  https://t.co/pJM7AfK5pR;in;[];[];['https://pbs.twimg.com/media/E3GKhJiVkAAJOB-.jpg', 'https://pbs.twimg.com/media/E3GKhYkUcAQvjx0.jpg'];25;2;44;[];[];https://twitter.com/limberouno/status/1401053267447095302;FALSE;;1;https://pbs.twimg.com/media/E3GKhJiVkAAJOB-.jpg;;;;;;;[];;;;
1.40105E+18;1.40092E+18;2021-06-05 12:47:42 SE Asia Standard Time;05/06/2021;12:47:42;700;75192408;becksterolla;ベック™;;@ArvinMraf Jadi mun dinu salju ato ker hujan, maneh kudu neang suluh mun tey bakal blackout. Ato bisa oge maneh nyieun tenda. Bisa masak, ngobrol jeng companion dll;in;[];[];[];0;0;0;[];[];https://twitter.com/becksterolla/status/1401053091969921032;FALSE;;0;;;;;;;;[{'screen_name': 'ArvinMraf', 'name': 'Maggots', 'id': '241397230'}];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:44:17 SE Asia Standard Time;05/06/2021;12:44:17;700;7.73816E+17;quokkanaya;Naya •ᴗ•;;Mau mcd tapi mama masak banyak banget mana masak udang. Bisa diamuk kalo order dari luar;in;[];[];[];1;0;0;[];[];https://twitter.com/quokkanaya/status/1401052235082072064;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:44:01 SE Asia Standard Time;05/06/2021;12:44:01;700;1.03466E+18;suhnenblume;luvsie;;@1997O211 aku bisa today karena aku lagi libur masak! ayo kak mau di mana nihh?;in;[];[];[];1;0;0;[];[];https://twitter.com/suhnenblume/status/1401052164844179456;FALSE;;0;;;;;;;;[{'screen_name': '1997O211', 'name': '🌸', 'id': '784529355875704837'}];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:43:53 SE Asia Standard Time;05/06/2021;12:43:53;700;852429991;abdipratama21;abdi urang aing;;"Kalau cewe diwajibkan bisa masak, nyuci-gosok baju dan bersih bersih rumah. Cowo harus bisa benerin genteng bocor, benerin mesin air, bersih"" dan servis kendaraan sendiri.";in;[];[];[];0;0;0;[];[];https://twitter.com/abdipratama21/status/1401052134989205509;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40102E+18;2021-06-05 12:39:21 SE Asia Standard Time;05/06/2021;12:39:21;700;1.22744E+18;takeanorange;avi;;@SoniaSyfany kata lu gua nanti bakal bisa masak ga? jujur!;in;[];[];[];0;0;0;[];[];https://twitter.com/takeanorange/status/1401050993534464002;FALSE;;0;;;;;;;;[{'screen_name': 'SoniaSyfany', 'name': 'whatever', 'id': '614157353'}];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:36:11 SE Asia Standard Time;05/06/2021;12:36:11;700;1.3166E+18;halcycoon;🍭;;Kun udah sarjana, pinter masak, produser, nerbangin pesawat, dan bisa mengendalikan orgil seperti ini;in;[];[];[];1;0;0;[];[];https://twitter.com/halcycoon/status/1401050197195513858;FALSE;https://twitter.com/fuIImetaIhearts/status/1400838182522982401;0;;;;;;;;[];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:33:34 SE Asia Standard Time;05/06/2021;12:33:34;700;145666084;bbambinas;lia.;;Bisa masak sweet madame sampe diabetes;tl;[];[];[];0;0;0;[];[];https://twitter.com/bbambinas/status/1401049535430873092;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:30:27 SE Asia Standard Time;05/06/2021;12:30:27;700;191381697;sitaallourdesna;anothersideof;;hari ini bisa masak buat suami, jadi full housewife juga bahagia dan bersyukur bngt😍 walaupun buat rebahan atau tidur siang ga sempat karna weekend tetap cari💸;in;[];[];[];1;0;0;[];[];https://twitter.com/sitaallourdesna/status/1401048754489151488;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:30:11 SE Asia Standard Time;05/06/2021;12:30:11;700;121579335;logic_editor;Jack;;Ya masak ketemu rangtua kakinya di taruh muka prof.  Glorifikasi hal2 yg biasa itu bisa dikategorikan sbg praktek menjilat.   - Asep Seblak;in;[];[];[];1;1;6;[];[];https://twitter.com/logic_editor/status/1401048686180769793;FALSE;https://twitter.com/henrysubiakto/status/1400409437609754624;0;;;;;;;;[];;;;
1.40105E+18;1.40104E+18;2021-06-05 12:29:40 SE Asia Standard Time;05/06/2021;12:29:40;700;520511287;ebolsycho;friend jilan;;@erviramatcha @hzzapps_ @ketololan_tolol Kamu bisa masak nggak?;in;[];[];[];1;0;0;[];[];https://twitter.com/ebolsycho/status/1401048553686962177;FALSE;;0;;;;;;;;[{'screen_name': 'erviramatcha', 'name': 'akunamatata', 'id': '1252191501716602880'}, {'screen_name': 'hzzapps_', 'name': 'del || jual followers likes & apk premium', 'id': '1199538646308683776'}, {'screen_name': 'ketololan_tolol', 'name': 'ketololan yang tolol', 'id': '1286878661493190657'}];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:19:44 SE Asia Standard Time;05/06/2021;12:19:44;700;1.09568E+18;lumiere_overme_;lumière, darling;;Mengingat kembali kebelakang sekarang gua tau kenapa gua gak bisa masak. Ya sebenarnya gua harus belajar masak sih wkwkwk tapi bayangin aja kalo sendiri di rumah gas dicabut atuh gimana cara masaknya;in;[];[];[];3;0;0;[];[];https://twitter.com/lumiere_overme_/status/1401046055379030021;FALSE;;0;;;;;;;;[];;;;
1.40105E+18;1.40104E+18;2021-06-05 12:19:07 SE Asia Standard Time;05/06/2021;12:19:07;700;1.38013E+18;cloudleskies;Maria Ang;;@ezash senin-jumat, 9-18, berangkat kerja gak buru-buru bisa bikin sarapan dulu, pulang kerja juga sempet masak buat makan malem.. sabtu minggu free~ dan gak ada lembur..;in;[];[];[];0;0;0;[];[];https://twitter.com/cloudleskies/status/1401045901917900800;FALSE;;0;;;;;;;;[{'screen_name': 'ezash', 'name': 'Eza Hazami', 'id': '105080250'}];;;;
1.40105E+18;1.40105E+18;2021-06-05 12:17:29 SE Asia Standard Time;05/06/2021;12:17:29;700;298400030;skincarebyine;Jadi Lisa lagi;;Paling ena emang masak ayam kremesss. Bisa juga bikin kremesan sendiri modal 2ribu😭🙏🏻  https://t.co/gAAUc0PkXt;in;[];[];['https://pbs.twimg.com/media/E3GDcYfUYAA17JZ.jpg'];2;0;1;[];[];https://twitter.com/skincarebyine/status/1401045489278066688;FALSE;;1;https://pbs.twimg.com/media/E3GDcYfUYAA17JZ.jpg;;;;;;;[];;;;
1.40104E+18;1.40102E+18;2021-06-05 12:13:25 SE Asia Standard Time;05/06/2021;12:13:25;700;1.34446E+18;cutsarina5;Pocut Sarina 🇹🇷🇮🇩;;@DOlbrzym @DuniaLainnya Ini juga bisa di masak ngak usah pakek santen dek;in;[];[];[];0;0;1;[];[];https://twitter.com/CutSarina5/status/1401044464223670274;FALSE;;0;;;;;;;;[{'screen_name': 'DOlbrzym', 'name': 'شريف هاشم احمد 🇹🇳🇹🇷', 'id': '1241332370713673729'}, {'screen_name': 'DuniaLainnya', 'name': 'sinop_nopi', 'id': '1234468940060868608'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 12:13:01 SE Asia Standard Time;05/06/2021;12:13:01;700;1.02694E+18;fahri1672;Fahri;;@Winay34465696 Hmmmmmm bisa masak;in;[];[];[];0;0;0;[];[];https://twitter.com/fahri1672/status/1401044363262652416;FALSE;;0;;;;;;;;[{'screen_name': 'Winay34465696', 'name': 'Winay', 'id': '1364407479614939139'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 12:06:54 SE Asia Standard Time;05/06/2021;12:06:54;700;1.01695E+18;me0wmul;mul;;"mamaku suka banget karena akhirnya mul bisa setidaknya masak nasgor :""";in;[];[];[];0;0;0;[];[];https://twitter.com/me0wmul/status/1401042824204750851;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40104E+18;2021-06-05 12:06:30 SE Asia Standard Time;05/06/2021;12:06:30;700;1.32104E+18;dvyounggiix;nia;;laper,tapi mls bgt masak anjing ga bisa masak🤺;in;[];[];[];0;0;0;[];[];https://twitter.com/dvyounggiix/status/1401042726800396294;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40103E+18;2021-06-05 12:04:13 SE Asia Standard Time;05/06/2021;12:04:13;700;1.3122E+18;ilusi_senjaabu;Rr;;@frasaku_ @kueePukiss Aku ga bisa masak, tapi aku bisa belajar buat masak apapun itu;in;[];[];[];2;0;2;[];[];https://twitter.com/ilusi_senjaAbu/status/1401042148657483780;FALSE;;0;;;;;;;;[{'screen_name': 'frasaku_', 'name': 'katakopi', 'id': '1142458147673559040'}, {'screen_name': 'kueePukiss', 'name': 'mbaPukisss', 'id': '3050187402'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 12:02:20 SE Asia Standard Time;05/06/2021;12:02:20;700;9.75093E+17;mywstic;📌 iby;;dahlah tangan teknik g bisa masak  https://t.co/01ShIsk91P;in;[];[];['https://pbs.twimg.com/media/E3F_-irVcAQrTXv.jpg'];0;0;0;[];[];https://twitter.com/mywstic/status/1401041675338739716;FALSE;;1;https://pbs.twimg.com/media/E3F_-irVcAQrTXv.jpg;;;;;;;[];;;;
1.40104E+18;1.40101E+18;2021-06-05 11:59:43 SE Asia Standard Time;05/06/2021;11:59:43;700;1.13997E+18;younotinvited1;younotinvited;;@falla_adinda Mbak Grande bisa nih duet sama Mbak War-nya kak @jonathanend  Sama2 spektakuler kalo masak.. 😀;in;[{'screen_name': 'jonathanend', 'name': 'jonathan end', 'id': '68075419'}];[];[];0;2;7;[];[];https://twitter.com/younotinvited1/status/1401041019341213698;FALSE;;0;;;;;;;;[{'screen_name': 'falla_adinda', 'name': 'FALLA!', 'id': '43087643'}];;;;
1.40104E+18;1.40087E+18;2021-06-05 11:59:15 SE Asia Standard Time;05/06/2021;11:59:15;700;1.35136E+18;selatanmonas;kakarina;;@detikcom Dulu tahun 96 sampai 97 gw mondok masak mie begitu, karena yang masak 1 panci itu bisa 3-5 orang jadi sama bungkus nya di masak, saking ga mau mie nya berkurang ke ambil santri lain.;in;[];[];[];0;0;0;[];[];https://twitter.com/Selatanmonas/status/1401040902357807108;FALSE;;0;;;;;;;;[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}];;;;
1.40104E+18;1.40103E+18;2021-06-05 11:55:58 SE Asia Standard Time;05/06/2021;11:55:58;700;1.14048E+18;cpie97;Ayas Raharjo;;@mkevsi Wkwkwkwkwkw kuncinta pinter masak sama bisa itung kalori. Turun deh pasti;in;[];[];[];2;0;0;[];[];https://twitter.com/CPie97/status/1401040076029587457;FALSE;;0;;;;;;;;[{'screen_name': 'mkevsi', 'name': 'akun baru', 'id': '1398442557818892288'}];;;;
1.40104E+18;1.40103E+18;2021-06-05 11:55:15 SE Asia Standard Time;05/06/2021;11:55:15;700;1.14246E+18;frasaku_;katakopi;;@ilusi_senjaAbu @kueePukiss Bisa masak apa aja?;in;[];[];[];1;0;1;[];[];https://twitter.com/frasaku_/status/1401039893858447366;FALSE;;0;;;;;;;;[{'screen_name': 'ilusi_senjaAbu', 'name': 'Rr', 'id': '1312197943517011969'}, {'screen_name': 'kueePukiss', 'name': 'mbaPukisss', 'id': '3050187402'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:54:56 SE Asia Standard Time;05/06/2021;11:54:56;700;1.3229E+18;my_hyunsuk21;Lesley💜🔥;;@mtcharuto Bisa masak telor + mie;in;[];[];[];0;0;0;[];[];https://twitter.com/My_Hyunsuk21/status/1401039816532238344;FALSE;;0;;;;;;;;[{'screen_name': 'mtcharuto', 'name': '⌗chuzy✩', 'id': '1229681831831728128'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:53:54 SE Asia Standard Time;05/06/2021;11:53:54;700;1.22968E+18;mtcharuto;⌗chuzy✩;;klian pd bisa masak kah?;in;[];[];[];5;0;0;[];[];https://twitter.com/mtcharuto/status/1401039555956920321;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:48:48 SE Asia Standard Time;05/06/2021;11:48:48;700;1.09062E+18;moningusuta_;Monita;;Lah emang situ doang yg boleh cari cewe idaman cantek, penurut, bisa masak, manja dsb? Ya suka suka dia lah mau cowok kek apa. Ada yg sampe bilang, fix susah jodoh. Eleh emang situ yg nentuin jodoh.;in;[];[];[];0;0;0;[];[];https://twitter.com/moningusuta_/status/1401038269425483777;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:46:29 SE Asia Standard Time;05/06/2021;11:46:29;700;45077140;erdinsyahdessy;DessyEP;;"3 bln yg lalu hampir semua blg ""paling sebulan 2 bulan asi seret, terus mix sufor ujung2nya full sufor"". Alhamdulillah realita sudah 4 bulan bisa full asi, sebulan mpasi masak pake cinta walau kadang mata sudah 5watt😂";in;[];[];[];0;0;0;[];[];https://twitter.com/erdinsyahdessy/status/1401037689617412105;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40103E+18;2021-06-05 11:45:56 SE Asia Standard Time;05/06/2021;11:45:56;700;1.35855E+18;franseraline;with love, sera.;;@ilzassa aku lebih suka baking atau masak yang ringan aja, sih. kalau yang rumit dan banyak bahan aku angkat tangan. 😔   wah kenapa tuh? perutnya bakal sakit apa gimana, re? aku gak bisa minum kopi—kalau minum kopi atau makan makanan yang ada kopinya;in;[];[];[];0;0;0;[];[];https://twitter.com/franseraline/status/1401037551436140544;FALSE;;0;;;;;;;;[{'screen_name': 'ilzassa', 'name': 'careissa.', 'id': '398571995'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:45:15 SE Asia Standard Time;05/06/2021;11:45:15;700;283867344;phd_id;PHD Indonesia;;Kelaperan di rumah terus gak ada makanan dan gak bisa masak? Panik gak? Panik gak?  Ya nggak lah kan ada aplikasi Pizza Hut Indonesia! Order pizza atau menu lainnya favoritmu di PHD tinggal buka hape langsung dianter! #SenengnyadiPHDin  https://t.co/QmOZihpb54;in;[];[];['https://pbs.twimg.com/media/E3F8ENrUcAErnhf.jpg'];0;1;3;['senengnyadiphdin'];[];https://twitter.com/phd_id/status/1401037377347280897;FALSE;;1;https://pbs.twimg.com/media/E3F8ENrUcAErnhf.jpg;;;;;;;[];;;;
1.40104E+18;1.40103E+18;2021-06-05 11:44:12 SE Asia Standard Time;05/06/2021;11:44:12;700;1.35855E+18;franseraline;with love, sera.;;@ellenazie ashshshs—nena. 😭 kalau gitu mending belajar masak, bisa makan makanan mahal buatan sendiri. 🤔;in;[];[];[];0;0;0;[];[];https://twitter.com/franseraline/status/1401037111424282630;FALSE;;0;;;;;;;;[{'screen_name': 'ellenazie', 'name': '𝐍𝐄𝐍𝐀.', 'id': '3048893917'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:42:18 SE Asia Standard Time;05/06/2021;11:42:18;700;68363920;kikintull;kirana gita larasati;;Perkara anak kosan : mau nyetok bahan makanan buat masak kudu siap makan dengan menu / bahan yg sama buat beberapa hari. Serba salah sih, nyetok se sedikit apapun gapernah bisa abis dalam sekali masak...;in;[];[];[];0;0;0;[];[];https://twitter.com/kikintull/status/1401036637165875201;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40103E+18;2021-06-05 11:42:08 SE Asia Standard Time;05/06/2021;11:42:08;700;1.36445E+18;panggilakujumet;jumet juminten;;@Panggilajaonty eman mak gas nya mayan bisa buat masak;in;[];[];[];1;0;1;[];[];https://twitter.com/panggilakujumet/status/1401036592509186048;FALSE;;0;;;;;;;;[{'screen_name': 'Panggilajaonty', 'name': 'MIRANDA', 'id': '1356973130154078209'}];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:41:27 SE Asia Standard Time;05/06/2021;11:41:27;700;378976640;adhindathasya;tb;;alias gw emg kalo masak sukanya overlap dari resep, seneng banget dia coba2 ditambah apaaa gitu, terus dipaduin sama bahan macem2 wkwkwkwk sesuatu yg jelas gak bisa dilakukan kalo dirumah. Soalnya kalo di kos gak ada yang ngomelin...;in;[];[];[];0;0;0;[];[];https://twitter.com/AdhindaThasya/status/1401036421637427212;FALSE;;0;;;;;;;;[];;;;
1.40104E+18;1.40104E+18;2021-06-05 11:38:38 SE Asia Standard Time;05/06/2021;11:38:38;700;1.13318E+18;senjaaakuu;senja;;Kalo udah bisa masak, udah cocok jadi pendamping mu belum? 😜  https://t.co/5QqYyBpKcw;in;[];[];['https://pbs.twimg.com/media/E3F6jksVcAAaQMI.jpg'];3;0;7;[];[];https://twitter.com/senjaaakuu/status/1401035713529872393;FALSE;;1;https://pbs.twimg.com/media/E3F6jksVcAAaQMI.jpg;;;;;;;[];;;;
1.40104E+18;1.401E+18;2021-06-05 11:37:59 SE Asia Standard Time;05/06/2021;11:37:59;700;859327957;sabeiius;TDK TERIMA TWET SARA;;@lukmaninside13 @panca66 @suryadelalu MASAK DEMOKRAT GAK BISA BACA PERMAINAN KALIAN ? 🤣  https://t.co/aq98mI8DYh;in;[];[];['https://pbs.twimg.com/media/E3F6TxwVUAIgyWV.png'];0;0;0;[];[];https://twitter.com/SabeIius/status/1401035547678703617;FALSE;;1;https://pbs.twimg.com/media/E3F6TxwVUAIgyWV.png;;;;;;;[{'screen_name': 'lukmaninside13', 'name': 'Lukman Santoso', 'id': '2777551608'}, {'screen_name': 'panca66', 'name': '#RepublikDagelan', 'id': '82042655'}, {'screen_name': 'suryadelalu', 'name': 'Suryade', 'id': '131712155'}];;;;
1.40104E+18;1.38693E+18;2021-06-05 11:36:15 SE Asia Standard Time;05/06/2021;11:36:15;700;9.9583E+17;adeaahmad_a;𝓐𝓭𝓮𝓪𝓪;;@ESJ118 lebih gaboleh lagi  dalihkan aja ke hal lain Misalnya aku kalo lagi banyak pikiran masak makanan sendiri yg sehat, minum susu, rutin olah raga atau sepedaan.   Ya walaupun ga ngebantu setidak nya kita bisa banyak pikiran sambil punya badan sehat;in;[];[];[];1;0;0;[];[];https://twitter.com/adeaahmad_a/status/1401035113845071874;FALSE;;0;;;;;;;;[{'screen_name': 'ESJ118', 'name': 'cilgong', 'id': '1266738002773987328'}];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:33:15 SE Asia Standard Time;05/06/2021;11:33:15;700;563433190;5ugarcherie;i🏳️‍🌈;;Idaman bgt gak sihhh??? Dia aktor, pengusaha tambak ikannya luas, bisa masak, jago baked, keliatan penyayang, bodi &amp;;;;;;;;;;;;;;;;;;;;;;;;;
1.40103E+18;1.40103E+18;2021-06-05 11:31:11 SE Asia Standard Time;05/06/2021;11:31:11;700;1.20991E+18;justssomi;Alinka Syamira R.;;@wintteori @derhorsemen waaw masak emih diknalpotnya bisa buat se kelurahan ntu 😀;in;[];[];[];1;0;0;[];[];https://twitter.com/justssomi/status/1401033836402667523;FALSE;;0;;;;;;;;[{'screen_name': 'wintteori', 'name': 'E. Aizora', 'id': '1387373183196565507'}, {'screen_name': 'derhorsemen', 'name': 'The Horsemen.', 'id': '1369909546538311680'}];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:30:35 SE Asia Standard Time;05/06/2021;11:30:35;700;1.24133E+18;dolbrzym;شريف هاشم احمد 🇹🇳🇹🇷;;@DuniaLainnya @NdaJoesh 🐱 : itu nenek nopi sama tante nda ribut mulu 👩🏻 : biarin aja mereka akur, ga usah diliatin 🐱 : katanya nenek nopi bisa masak? 👩🏻 : pinter kok, masak air aja bisa sampe empuk  *Tamat*  https://t.co/0w848iRAjj;in;[];[];['https://pbs.twimg.com/media/E3F4s9EVgAgvodc.jpg'];1;0;2;[];[];https://twitter.com/DOlbrzym/status/1401033688092090370;FALSE;;1;https://pbs.twimg.com/media/E3F4s9EVgAgvodc.jpg;;;;;;;[{'screen_name': 'DuniaLainnya', 'name': 'sinop_nopi', 'id': '1234468940060868608'}, {'screen_name': 'NdaJoesh', 'name': 'Nda_SiTuaYgSelaluSokImut 😌', 'id': '708267100389773312'}];;;;
1.40103E+18;1.40036E+18;2021-06-05 11:29:22 SE Asia Standard Time;05/06/2021;11:29:22;700;55754242;yoannafayza;Yoanna Fayza;;@Hendras_1981 @BankSinarmas Waaah sekarang buka tabungan bisa sambil masak yaa, enak banget gausah antri;in;[];[];[];0;0;0;[];[];https://twitter.com/yoannafayza/status/1401033380968341506;FALSE;;0;;;;;;;;[{'screen_name': 'Hendras_1981', 'name': 'Hendra Suhendra', 'id': '2581273741'}, {'screen_name': 'BankSinarmas', 'name': 'BankSinarmas', 'id': '1850568085'}];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:22:54 SE Asia Standard Time;05/06/2021;11:22:54;700;1.31112E+18;markeuui;fafa rest.;;masakin apa anjir fafa emang lo bisa masak 😔🧐🧐🧐;in;[];[];[];1;0;0;[];[];https://twitter.com/markeuui/status/1401031754425638916;FALSE;;0;;;;;;;;[];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:20:57 SE Asia Standard Time;05/06/2021;11:20:57;700;1.33427E+18;ihuguanheng;k¡a loves hendery;;PSSTT AKU BISA MASAK, KM MAU AKU MASAKIN APAAA??????;in;[];[];[];0;0;0;[];[];https://twitter.com/iHuGuanheng/status/1401031263780106243;FALSE;https://twitter.com/wayvmsg/status/1401030801089830918;0;;;;;;;;[];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:17:15 SE Asia Standard Time;05/06/2021;11:17:15;700;1.34026E+18;imstuckwithyou_;amira;;Gambaran aku nanti kalo udah berumah tangga 🙏🏻  Aku suka kerja kantoran. Aku pgn kuliah lagi. Pengen punya kegiatan sama komunitas.  I hate it when people think a woman’s life ends when she gets married. Makanya kl pas nikah aku gak terlalu bisa masak, this is what i’m gonna do.  https://t.co/pIPfJ8z1oP;in;[];[];[];0;0;12;[];[];https://twitter.com/imstuckwithyou_/status/1401030330572632065;FALSE;;1;https://pbs.twimg.com/ext_tw_video_thumb/1401030271126827011/pu/img/HsjlRktZvSzC5oqw.jpg;;;;;;;[];;;;
1.40103E+18;1.39925E+18;2021-06-05 11:14:04 SE Asia Standard Time;05/06/2021;11:14:04;700;3048893917;ellenazie;𝐍𝐄𝐍𝐀.;;@margortte masak mie bisa 😄👍🏻;in;[];[];[];0;0;0;[];[];https://twitter.com/ellenazie/status/1401029530949545985;FALSE;;0;;;;;;;;[{'screen_name': 'margortte', 'name': 'ʚ margo ! ɞ', 'id': '1394231425797279747'}];;;;
1.40103E+18;1.40102E+18;2021-06-05 11:12:01 SE Asia Standard Time;05/06/2021;11:12:01;700;518405667;siapa__kamu;Ayi💙;;"@MWaddicted Terus"" ps yang mingyu bilang dia mau makan buddae jiggae sama kimchi jiggae , yang dimana sebelumnya wonu bilang dia bisa masak itu... aku gak bisa menahan kegemasan ini🥺";in;[];[];[];1;0;1;[];[];https://twitter.com/siapa__kamu/status/1401029013812826122;FALSE;;0;;;;;;;;"[{'screen_name': 'MWaddicted', 'name': ""'Laratna💫"", 'id': '1373243682980196352'}]";;;;
1.40103E+18;1.40103E+18;2021-06-05 11:09:33 SE Asia Standard Time;05/06/2021;11:09:33;700;1.2228E+18;xgzdyy;chips;;butuh liburan 😭 gatau kenapa malah sering marah marah, barusan gegara rame dirumah acara masak masak bisa sampe nangis gegara sebel masi ujian juga 😭 belom lagi tugas video, osce, anjir aku mo marah tapi ngapain 😭 tapi sumpek pikirannya aa 😭 mau hapus sosmed 😭;in;[];[];[];0;0;0;[];[];https://twitter.com/xgzdyy/status/1401028392187678723;FALSE;;0;;;;;;;;[];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:09:05 SE Asia Standard Time;05/06/2021;11:09:05;700;7.26766E+17;nikkojenkinss;Abunawas;;Pengin punya panci serbaguna,yg bisa buat masak air,nasi,terus bisa juga buat nempeleng ndase pacarmu,dek;in;[];[];[];0;0;0;[];[];https://twitter.com/Nikkojenkinss/status/1401028277959942146;FALSE;;0;;;;;;;;[];;;;
1.40103E+18;1.40102E+18;2021-06-05 11:01:26 SE Asia Standard Time;05/06/2021;11:01:26;700;2184020280;makeawish0101;bulol jepri ~ PINA;;@Nunu_nana_nomin Tapi untung  lakik kamu gak protes ya kan kalo gak masak. Lakik aku juga untungnya gak protes meskipun aku gak bisa masak.  Kalo makan sendiri enak gofood 😂😂;in;[];[];[];1;0;0;[];[];https://twitter.com/makeawish0101/status/1401026350941491200;FALSE;;0;;;;;;;;[{'screen_name': 'Nunu_nana_nomin', 'name': 'Freya', 'id': '1327557631444017182'}];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:00:25 SE Asia Standard Time;05/06/2021;11:00:25;700;39933002;officialnova_id;NOVA;;Siapa saja bisa bikin, coba tips masak cepat seblak kuah pedas untuk sajian nikmat #DiRumahAja.   https://t.co/5jYmPg2536;in;[];['https://nova.grid.id/amp/052725498/tips-masak-cepat-untuk-pemula-dalam-membuat-seblak-kuah-pedas'];[];0;0;0;['dirumahaja'];[];https://twitter.com/officialnova_id/status/1401026093373558797;FALSE;;0;;;;;;;;[];;;;
1.40103E+18;1.40103E+18;2021-06-05 11:00:00 SE Asia Standard Time;05/06/2021;11:00:00;700;120074934;masaktv;Masak.TV;;Ada pizza tapi bahan dasarnya bukan roti, melainkan puff pastry! Menarik nih, bisa buat ide jualan kamu 😉⁣⁣ ⁣⁣ Resep lengkap klik:  https://t.co/c7fQl18Jay  https://t.co/Wcg2gQH3FC;in;[];['https://youtu.be/SCGkyIEumhs'];[];1;29;136;[];[];https://twitter.com/MasakTV/status/1401025991854628865;FALSE;;1;https://pbs.twimg.com/media/E0nWOuQVcAgylj5.jpg;;;;;;;[];;;;
